0.040823,0.040292,0.028176,-0.01103,-0.058372,-0.089598,-0.081275,-0.043684,-0.0062964,0.0049,-0.0072151,-0.023175,-0.031283,-0.029202,-0.01801,0.00073847,0.018275,0.025371,0.019723,0.007817,-0.00091502,5.826e-05,0.010617,0.023539,0.031453,0.029871,0.023439,0.016229,0.0053103,-0.011361,-0.033778,-0.056848,-0.072114,-0.074583,-0.06009,-0.034843,-0.010585,-0.0049334,-0.031277,-0.070935,-0.088223
0.027554,0.026239,0.011864,-0.030003,-0.087952,-0.1054,-0.087747,-0.041164,0.0050372,0.01662,-0.0039225,-0.03133,-0.046261,-0.046311,-0.035916,-0.020867,-0.0078208,-0.0018507,-0.0042253,-0.011039,-0.015085,-0.013554,-0.0076343,-0.0054174,-0.0077015,-0.016236,-0.023146,-0.024046,-0.023638,-0.029292,-0.04551,-0.068964,-0.09043,-0.10159,-0.090984,-0.057761,-0.015347,0.0036706,-0.01582,-0.058217,-0.086381
0.015602,0.014295,0.0018194,-0.035501,-0.092656,-0.10388,-0.078112,-0.032413,0.012507,0.019767,-0.010042,-0.047118,-0.066015,-0.064253,-0.052092,-0.041051,-0.035338,-0.035116,-0.035658,-0.036891,-0.036108,-0.033595,-0.032547,-0.038987,-0.048744,-0.059853,-0.062109,-0.053364,-0.041904,-0.034413,-0.039759,-0.060368,-0.087375,-0.10763,-0.10563,-0.071279,-0.016318,0.015641,0.0021647,-0.04182,-0.081298
0.0049562,0.0049649,-0.0020701,-0.025762,-0.085645,-0.088737,-0.060056,-0.019207,0.022886,0.030999,-0.0055393,-0.053875,-0.079932,-0.077131,-0.061033,-0.04892,-0.048666,-0.053789,-0.055382,-0.050886,-0.044941,-0.040818,-0.041352,-0.050809,-0.061207,-0.069643,-0.070002,-0.057747,-0.041991,-0.026955,-0.019923,-0.031285,-0.057215,-0.082928,-0.089362,-0.059799,-0.010973,0.014882,-0.00025392,-0.039851,-0.07415
-0.005698,-0.0048595,-0.007838,-0.025333,-0.084765,-0.0759,-0.045467,-0.012884,0.027022,0.044823,0.013343,-0.04109,-0.07674,-0.077926,-0.057824,-0.040734,-0.038593,-0.04355,-0.043537,-0.035363,-0.026893,-0.022338,-0.02467,-0.032095,-0.037417,-0.042008,-0.045016,-0.04004,-0.030274,-0.014361,0.0041091,0.006597,-0.010985,-0.036249,-0.050768,-0.032325,-0.0038589,0.00064194,-0.017074,-0.040638,-0.060205
-0.017191,-0.015953,-0.015565,-0.020749,-0.081399,-0.066605,-0.038138,-0.023715,0.0075711,0.033189,0.024481,-0.015116,-0.056456,-0.0668,-0.047881,-0.023112,-0.0089775,-0.006927,-0.0034386,0.0042961,0.010037,0.012281,0.010509,0.0089302,0.01157,0.0091503,-0.0019281,-0.013213,-0.016826,-0.0028643,0.026819,0.04413,0.03634,0.013595,-0.0065283,-0.0051482,-0.0057465,-0.022077,-0.031824,-0.030769,-0.033438
-0.029921,-0.030273,-0.033524,-0.057963,-0.10425,-0.078926,-0.059187,-0.054634,-0.038442,-0.012629,0.0055338,-0.0010149,-0.03285,-0.050414,-0.034975,-0.0039994,0.026029,0.042217,0.048755,0.052075,0.04928,0.046756,0.047738,0.052416,0.063077,0.05917,0.038459,0.010773,-0.0057011,0.0087208,0.041169,0.063261,0.059468,0.036575,0.017664,0.0079592,-0.015534,-0.041787,-0.04401,-0.037519,-0.041569
-0.0423,-0.044058,-0.051415,-0.085979,-0.14297,-0.12024,-0.091498,-0.078754,-0.085323,-0.071295,-0.03184,-0.0037016,-0.015182,-0.03263,-0.022989,0.0089683,0.050927,0.079908,0.084547,0.076122,0.061366,0.052925,0.057663,0.072976,0.087603,0.083914,0.058731,0.02479,0.0069828,0.019617,0.045856,0.06218,0.052787,0.033206,0.026767,0.015825,-0.018012,-0.045093,-0.050379,-0.061191,-0.096845
-0.052921,-0.053715,-0.05616,-0.084975,-0.1132,-0.09706,-0.092298,-0.080356,-0.096332,-0.088677,-0.043017,0.0035839,0.0162,0.0054919,0.00024299,0.019169,0.055888,0.082274,0.083375,0.063224,0.037339,0.02744,0.03669,0.060176,0.078604,0.075342,0.051376,0.022965,0.0088383,0.019792,0.036278,0.038975,0.034119,0.0312,0.036647,0.030068,-0.0018259,-0.024925,-0.038481,-0.068065,-0.14704
-0.062748,-0.06172,-0.045957,0.046237,-0.10531,-0.073949,-0.063451,-0.064755,-0.077994,-0.069185,-0.01418,0.047745,0.083355,0.083002,0.060485,0.045283,0.054084,0.061255,0.052456,0.029597,0.0042296,-0.006867,0.0077843,0.033276,0.049759,0.046607,0.028682,0.010696,0.0065197,0.019536,0.026222,0.023024,0.028129,0.039647,0.045878,0.042874,0.026116,0.014091,-0.0041969,-0.054697,-0.16944
-0.073604,-0.08446,-0.11806,-0.22791,-0.22044,-0.19951,-0.12687,-0.098659,-0.071902,-0.054881,0.0072638,0.087525,0.15337,0.15556,0.12063,0.085197,0.057934,0.043967,0.032178,0.01465,-0.0013845,-0.0035324,0.0077756,0.030292,0.03853,0.028306,0.016368,0.0031027,0.0029319,0.013593,0.011209,0.0066778,0.015543,0.027138,0.035561,0.038916,0.030761,0.025073,0.0083717,-0.072381,-0.20433
